Filename,Step,Element,X,Y,Z,Fx,Fy,Fz,SCF_Energy,ImaginaryFrequency,ErrorTermination
,22.0,O,-4.638597,-0.588119,-0.8923,4.856e-06,1.475e-06,4.998e-06,,,
,22.0,C,-5.322335,0.285267,-0.027591,-1.1247e-05,2.5e-07,-1.6678e-05,,,
,22.0,C,-4.801959,0.718002,1.191677,-4.32e-07,2.669e-06,1.4978e-05,,,
,22.0,C,-5.575761,1.507495,2.025441,6.163e-06,-3.079e-06,-1.906e-06,,,
,22.0,C,-6.866416,1.86228,1.66322,-7.254e-06,-7.24e-07,-1.799e-06,,,
,22.0,C,-7.386994,1.420798,0.455882,-1.06e-07,2.253e-06,8.394e-06,,,
,22.0,C,-6.622336,0.635249,-0.389494,6.282e-06,-4.99e-07,-1.496e-06,,,
,22.0,C,-2.431261,-1.426312,-1.200048,3.16e-07,3.775e-06,5.511e-06,,,
,22.0,H,7.841665,3.160883,-0.273448,-3.069e-06,-4.84e-07,4.52e-07,,,
,22.0,H,6.927826,1.92739,0.592549,-2.011e-06,1.08e-06,-2.998e-06,,,
,22.0,H,6.755018,3.623312,1.036702,-4.87e-07,5.17e-07,9.74e-07,,,
,22.0,H,5.754386,4.139608,-1.191853,-6.09e-07,-3.19e-07,1.21e-06,,,
,22.0,H,5.900265,2.453096,-1.678932,4.45e-07,-1.289e-06,-1.26e-06,,,
,22.0,H,5.619397,0.495851,-0.931337,-4.731e-06,-6.26e-07,3.528e-06,,,
,22.0,H,4.710416,-1.658127,-0.364105,-2.157e-06,-1.806e-06,-6.7e-08,,,
,22.0,H,1.441758,0.22044,1.656759,3.53e-06,1.922e-06,-1.282e-06,,,
,22.0,H,2.363102,2.409424,1.080212,2.11e-07,-1.682e-06,-4.03e-07,,,
,22.0,H,2.801547,-4.409567,0.909706,-9.48e-07,2.823e-06,1.553e-06,,,
,22.0,H,3.340728,-3.483166,-0.482802,8.51e-07,1.196e-06,2.072e-06,,,
,22.0,H,4.256853,-3.432261,1.026111,-2.68e-06,8.23e-07,-7.28e-07,,,
,22.0,H,3.209846,-2.286908,3.106624,-1.98e-06,2.54e-07,-1.848e-06,,,
,22.0,H,1.589792,-1.608344,3.010417,1.514e-06,-7.97e-07,-2.201e-06,,,
,22.0,H,1.820728,-3.34757,2.901088,1.413e-06,1.552e-06,-1.003e-06,,,
,22.0,H,0.544794,-3.389435,0.717372,-1.237e-06,9.13e-07,2.225e-06,,,
,22.0,H,0.314146,-1.642258,0.817905,-5.84e-07,-1.481e-06,-1.776e-06,,,
,22.0,H,-0.674835,-3.380009,-1.288618,-4.971e-06,1.003e-06,-1.13e-06,,,
,22.0,H,0.064287,-2.616528,-2.700404,1.986e-06,6.93e-07,5.33e-07,,,
,22.0,H,0.485354,0.159313,-1.818413,-1.597e-06,1.187e-06,2.284e-06,,,
,22.0,H,-0.99697,2.123529,-1.609672,3.43e-07,-1.014e-06,-5.79e-07,,,
,22.0,H,-3.401499,1.82502,-1.144469,1.437e-06,-2.03e-06,-1.895e-06,,,
,22.0,H,-3.797092,0.439887,1.478291,-3.209e-06,9.2e-08,-1.605e-06,,,
,22.0,H,-5.166781,1.844685,2.969859,-1.036e-06,6.55e-07,-1.073e-06,,,
,22.0,H,-7.464991,2.478406,2.320834,1.877e-06,2.25e-07,-1.041e-06,,,
,22.0,H,-8.395555,1.691619,0.169037,2.02e-06,-1.002e-06,-4.17e-07,,,
,22.0,H,-7.01775,0.28175,-1.332445,-1.5e-07,-5.07e-07,1.64e-06,,,
,22.0,H,-2.85558,-2.414806,-1.084502,-5.3e-08,-3.8e-07,-7.25e-07,,,
,,,,,,,,,,,
Etofenprox_rdkit_conf_24.log,20.0,C,6.171239,3.76634,-0.736517,-1.509e-06,-3.59e-07,1.11e-06,-1172.97196749,0.0,False
,20.0,C,6.749343,2.822841,0.344012,1.591e-06,2.139e-06,-1.131e-06,,,
,20.0,O,5.743898,2.245771,1.192135,2.78e-07,-4.097e-06,-1.113e-06,,,
,20.0,C,4.981494,1.215152,0.631572,-1.525e-06,1.509e-06,2.121e-06,,,
,20.0,C,5.219011,0.553112,-0.564487,9.7e-08,2.33e-07,-1.074e-06,,,
,20.0,C,4.381373,-0.482023,-0.967919,1.032e-06,1.698e-06,-3.308e-06,,,
,20.0,C,3.29757,-0.891998,-0.209612,-2.559e-06,2.205e-06,2.061e-06,,,
,20.0,C,3.073596,-0.216633,0.997228,-1.881e-06,-1.669e-06,5.11e-07,,,
,20.0,C,3.889066,0.809947,1.411448,3.557e-06,-1.116e-06,-2.051e-06,,,
,20.0,C,2.350775,-2.042363,-0.639227,-7.35e-07,-2.1e-08,2.72e-06,,,
,20.0,C,2.341335,-3.155628,0.444801,-1.696e-06,1e-09,-1.377e-06,,,
,20.0,C,2.764481,-2.681442,-1.989359,1.86e-07,2e-08,1.238e-06,,,
,20.0,C,0.906942,-1.464744,-0.799175,-1.545e-06,2.077e-06,-2.51e-06,,,
,20.0,O,0.025622,-2.52705,-1.198909,2.08e-07,-5.374e-06,4.686e-06,,,
,20.0,C,-1.309312,-2.030744,-1.383364,-1.63e-07,4.448e-06,-5.592e-06,,,
,20.0,C,-2.029984,-1.685626,-0.066909,3.9e-08,4e-09,-5.877e-06,,,
,20.0,C,-1.956674,-2.561031,1.013077,1.403e-06,-8.05e-07,6.729e-06,,,
,20.0,C,-2.609109,-2.263981,2.197352,9.3e-07,3.19e-06,1.968e-06,,,
,20.0,C,-3.352127,-1.100381,2.3164,-1.204e-06,-2.506e-06,-6.061e-06,,,
,20.0,C,-3.438467,-0.225142,1.2373,1.407e-06,-2.572e-06,7.036e-06,,,
,20.0,O,-4.13073,0.980688,1.451131,2.42e-07,-2.992e-06,-3.22e-07,,,
,20.0,C,-4.930212,1.422978,0.381987,1.18e-06,-4.326e-06,-6.382e-06,,,
,20.0,C,-4.975106,2.799194,0.162908,2.054e-06,-9.41e-07,7.423e-06,,,
,20.0,C,-5.805255,3.315908,-0.816808,-2.86e-06,4.258e-06,-2.622e-06,,,
,20.0,C,-6.594393,2.471087,-1.583276,3.58e-07,-3.936e-06,-5.243e-06,,,
,20.0,C,-6.554221,1.103316,-1.3595,1.862e-06,2.379e-06,6.039e-06,,,
,20.0,C,-5.732103,0.573375,-0.37926,-6.14e-06,3.715e-06,-1.049e-06,,,
,20.0,C,-2.765544,-0.516149,0.050157,2.84e-06,5.99e-06,-1.17e-07,,,
,20.0,H,5.542437,3.226912,-1.436806,4.07e-07,6.87e-07,1.48e-07,,,
,20.0,H,5.578065,4.547162,-0.271001,-4.45e-07,-1.084e-06,-8.1e-08,,,
,20.0,H,6.984429,4.229301,-1.287027,1.831e-06,-4.88e-07,1.51e-07,,,
,20.0,H,7.385126,3.404107,1.018526,-1.032e-06,-1.96e-07,-7.57e-07,,,
,20.0,H,7.380672,2.056822,-0.116313,-1.39e-06,1.181e-06,5.6e-07,,,
,20.0,H,6.046905,0.824765,-1.199914,1.57e-06,-4.75e-07,-6.3e-08,,,
,20.0,H,4.60574,-0.966782,-1.906746,-1.6e-08,7.96e-07,-2.97e-07,,,
,20.0,H,2.242365,-0.500797,1.628268,-1.368e-06,-1.06e-07,-2.61e-07,,,
,20.0,H,3.70415,1.3209,2.346743,1.67e-07,-1.367e-06,7.5e-08,,,
,20.0,H,3.33643,-3.572548,0.566204,1.349e-06,6.97e-07,5e-08,,,
,20.0,H,2.013336,-2.769243,1.403673,-4.32e-07,1.42e-07,6.3e-07,,,
,20.0,H,1.666223,-3.952501,0.149872,-1.244e-06,6.77e-07,-1.63e-07,,,
,20.0,H,2.05489,-3.460416,-2.247357,-1.431e-06,1.739e-06,1.09e-07,,,
,20.0,H,3.752124,-3.125807,-1.923495,1.022e-06,-2.92e-07,9.03e-07,,,
,20.0,H,2.765318,-1.947799,-2.788625,-2.15e-07,2.86e-07,-9.15e-07,,,
,20.0,H,0.916871,-0.668037,-1.55277,-2.88e-07,-2.96e-07,6.36e-07,,,
,20.0,H,0.576076,-1.019482,0.144352,1.412e-06,-2.758e-06,1.369e-06,,,
,20.0,H,-1.322666,-1.157671,-2.045337,9.33e-07,4e-08,1.28e-07,,,
,20.0,H,-1.856609,-2.834978,-1.888542,2.012e-06,-1.063e-06,-2.68e-07,,,
,20.0,H,-1.378891,-3.47117,0.921082,6.13e-07,6.48e-07,1.18e-07,,,
,20.0,H,-2.543564,-2.945458,3.036581,-2.55e-07,-1.047e-06,5.62e-07,,,
,20.0,H,-3.865364,-0.855675,3.236618,-7.05e-07,-4.77e-07,7.9e-07,,,
,20.0,H,-4.357159,3.447478,0.769797,7.76e-07,-4.3e-07,-7.15e-07,,,
,20.0,H,-5.834887,4.385448,-0.984258,5.18e-07,-8.13e-07,-4.98e-07,,,
,20.0,H,-7.240357,2.877191,-2.350174,-6.47e-07,8.3e-08,-2.68e-07,,,
,20.0,H,-7.173116,0.439852,-1.950852,-5.22e-07,4.29e-07,2.08e-07,,,
,20.0,H,-5.706363,-0.493358,-0.204249,9.7e-07,2.97e-07,6.25e-07,,,
,20.0,H,-2.82482,0.174313,-0.780071,-1.033e-06,3.7e-08,-5.91e-07,,,
,,,,,,,,,,,
Etofenprox_rdkit_conf_25.log,33.0,C,-3.59194,5.780964,0.020287,-8e-09,5e-07,-2.016e-06,-1172.97023489,0.0,False
,33.0,C,-3.522591,4.331663,0.541069,6.433e-06,-3.93e-07,5.474e-06,,,
,33.0,O,-3.732122,3.461378,-0.581681,-9.126e-06,-4.131e-06,6.32e-07,,,
,33.0,C,-3.697821,2.096082,-0.283878,5.114e-06,2.0079e-05,-3.426e-06,,,
,33.0,C,-3.488946,1.527057,0.963721,2.752e-06,1.919e-06,1.936e-05,,,
,33.0,C,-3.481134,0.14271,1.106891,-3.637e-06,-1.4702e-05,-1.488e-05,,,
,33.0,C,-3.675128,-0.70994,0.032868,-2.05e-06,1.3439e-05,-1.0719e-05,,,
,33.0,C,-3.888067,-0.118135,-1.219911,5.826e-06,-3.462e-06,1.9038e-05,,,
,33.0,C,-3.898977,1.246718,-1.38134,-1.65e-06,-1.8166e-05,-9.946e-06,,,
,33.0,C,-3.690663,-2.254427,0.168815,-4.342e-06,-5.68e-07,-1.531e-06,,,
,33.0,C,-5.070023,-2.787769,-0.314915,4.74e-07,1.18e-06,-2.01e-07,,,
,33.0,C,-3.4729,-2.725335,1.629241,-1.958e-06,3.3e-07,-5.393e-06,,,
,33.0,C,-2.583976,-2.926279,-0.722165,1.119e-05,-9.332e-06,-3.99e-07,,,
,33.0,O,-1.249062,-2.824011,-0.200898,4.615e-06,6.258e-06,2.983e-06,,,
,33.0,C,-0.579901,-1.640064,-0.660408,-2.95e-06,2.128e-06,-5.529e-06,,,
,33.0,C,0.883126,-1.682779,-0.194018,1.2866e-05,-2.201e-06,4.0211e-05,,,
,33.0,C,1.522527,-2.897659,0.022709,-3.1887e-05,9.793e-06,-1.4347e-05,,,
,33.0,C,2.847569,-2.924066,0.429139,2.146e-05,-1.7424e-05,-1.5993e-05,,,
,33.0,C,3.553903,-1.748813,0.617172,5.618e-06,1.0362e-05,2.275e-05,,,
,33.0,C,2.921768,-0.527754,0.386222,-3.0298e-05,1.224e-05,-1.7812e-05,,,
,33.0,O,3.531945,0.715663,0.635874,1.4969e-05,-7.243e-06,1.1697e-05,,,
,33.0,C,4.865277,0.837574,0.206958,-8.318e-06,-1.0956e-05,-7.625e-06,,,
,33.0,C,5.33094,0.337235,-1.008489,1.6142e-05,6.352e-06,-4.307e-06,,,
,33.0,C,6.640135,0.576026,-1.391392,-1.5016e-05,8.275e-06,8.747e-06,,,
,33.0,C,7.488404,1.31643,-0.582367,-3.616e-06,-2.0256e-05,2.553e-06,,,
,33.0,C,7.020215,1.823885,0.620638,1.5451e-05,8.689e-06,-7.321e-06,,,
,33.0,C,5.715465,1.588518,1.017995,-1.1401e-05,9.411e-06,2.88e-06,,,
,33.0,C,1.587461,-0.500252,-0.010438,1.014e-05,-1.9167e-05,-1.3137e-05,,,
,33.0,H,-2.825212,5.948999,-0.72956,-2.31e-06,-4.77e-07,-1.4e-06,,,
,33.0,H,-3.438256,6.475924,0.840255,-9e-09,1.792e-06,-1.67e-07,,,
,33.0,H,-4.562215,5.974978,-0.426164,1.157e-06,-5.36e-07,-2.268e-06,,,
,33.0,H,-2.545607,4.149815,1.003435,8.52e-07,2.498e-06,2.648e-06,,,
,33.0,H,-4.28956,4.17595,1.308446,-1.74e-07,2.772e-06,1.732e-06,,,
,33.0,H,-3.330265,2.140051,1.836912,8.7e-08,-2.646e-06,-2.839e-06,,,
,33.0,H,-3.313047,-0.255637,2.09677,1.83e-07,9.78e-07,3.494e-06,,,
,33.0,H,-4.048077,-0.74116,-2.089512,-1.287e-06,-1.583e-06,-2.205e-06,,,
,33.0,H,-4.063496,1.688596,-2.354848,7.99e-07,1.072e-06,1.415e-06,,,
,33.0,H,-5.230933,-2.571562,-1.365706,-1.774e-06,-8.7e-07,4.863e-06,,,
,33.0,H,-5.87264,-2.328608,0.2539,-4.51e-07,2.953e-06,9.54e-07,,,
,33.0,H,-5.127284,-3.863226,-0.177938,-1.272e-06,2.7e-08,-1.417e-06,,,
,33.0,H,-3.507941,-3.809389,1.668696,-2.38e-07,-9.4e-08,-9.01e-07,,,
,33.0,H,-4.246849,-2.338409,2.283849,-6.17e-07,-6.97e-07,6.77e-07,,,
,33.0,H,-2.504823,-2.408126,2.001354,2.3e-07,-1.92e-07,-1.815e-06,,,
,33.0,H,-2.801414,-3.998212,-0.758111,2.011e-06,1.2e-07,-6.85e-07,,,
,33.0,H,-2.645417,-2.547415,-1.746626,-2.144e-06,8.77e-07,4.06e-07,,,
,33.0,H,-0.609037,-1.580931,-1.757654,-7.537e-06,5.418e-06,-2.757e-06,,,
,33.0,H,-1.053703,-0.730125,-0.278022,7.099e-06,2.88e-06,-3.442e-06,,,
,33.0,H,0.974308,-3.819085,-0.118025,-2.77e-06,-4.4e-07,9.2e-08,,,
,33.0,H,3.337464,-3.8737,0.605885,-6.16e-07,-2.28e-07,1.037e-06,,,
,33.0,H,4.586312,-1.772024,0.937311,-2.23e-07,-4.87e-07,1.227e-06,,,
,33.0,H,4.671167,-0.237356,-1.643816,9.1e-08,-3.5e-07,-8.58e-07,,,
,33.0,H,6.998735,0.182607,-2.334545,1.349e-06,-1.152e-06,-7.02e-07,,,
,33.0,H,8.509429,1.499374,-0.889443,-2.5e-07,2.541e-06,-3.21e-07,,,
,33.0,H,7.676696,2.405912,1.255538,-8.98e-07,-4.61e-07,5.14e-07,,,
,33.0,H,5.337218,1.981226,1.952377,5.49e-07,5.37e-07,-5.8e-07,,,
,33.0,H,1.110024,0.457745,-0.16754,1.367e-06,2.794e-06,1.557e-06,,,
,,,,,,,,,,,
Etofenprox_rdkit_conf_3.log,20.0,C,-5.989086,-0.843633,-0.442772,-2.56e-07,-1.99e-06,-3.45e-07,-1172.9739686,0.0,False
,20.0,C,-4.70288,-1.5051,0.091129,-2.12e-06,-1.339e-06,-1.299e-06,,,
,20.0,O,-3.652937,-1.221528,-0.845873,3.177e-06,-7.04e-07,-1.39e-06,,,
,20.0,C,-2.405531,-1.760086,-0.513508,-1.549e-06,1.549e-06,-2.871e-06,,,
,20.0,C,-1.380517,-1.486337,-1.429899,1.14e-07,2.234e-06,3.343e-06,,,
,20.0,C,-0.108662,-1.96292,-1.218324,-3.914e-06,-2.695e-06,6.37e-07,,,
,20.0,C,0.210429,-2.732852,-0.09172,3.655e-06,1.853e-06,-2.367e-06,,,
,20.0,C,-0.811987,-2.991776,0.80512,-1.259e-06,3.223e-06,1.064e-06,,,
,20.0,C,-2.105935,-2.51825,0.60834,1.111e-06,-2.824e-06,-4.1e-08,,,
,20.0,C,1.657091,-3.256484,0.0992,4.41e-07,1.649e-06,-4.9e-08,,,
,20.0,C,2.070483,-4.124831,-1.122208,-6.21e-07,-2.88e-07,1.65e-07,,,
,20.0,C,1.814234,-4.111796,1.382318,3.81e-07,7.5e-07,-4.38e-07,,,
,20.0,C,2.639194,-2.04658,0.201263,-4.073e-06,-4.556e-06,1.782e-06,,,
,20.0,O,2.259307,-1.241991,1.328885,6.96e-07,5.993e-06,-4.859e-06,,,
,20.0,C,3.173916,-0.147016,1.4974,3.466e-06,-3.115e-06,3.493e-06,,,
,20.0,C,3.038064,0.948331,0.423955,2.787e-06,-5.628e-06,-3.68e-06,,,
,20.0,C,4.156619,1.465778,-0.215991,-5.018e-06,7.91e-07,5.807e-06,,,
,20.0,C,4.016951,2.461455,-1.172156,2.69e-06,5.678e-06,-7.7e-07,,,
,20.0,C,2.764908,2.950131,-1.495747,1.771e-06,-5.166e-06,-3.915e-06,,,
,20.0,C,1.636418,2.438646,-0.853514,-3.905e-06,-6.086e-06,6.201e-06,,,
,20.0,O,0.389694,2.918537,-1.292597,-8.83e-07,3.511e-06,-1.921e-06,,,
,20.0,C,-0.572477,3.123873,-0.286931,7.249e-06,-4.467e-06,3.781e-06,,,
,20.0,C,-1.889259,2.790612,-0.600171,-1.974e-06,3.24e-06,5.233e-06,,,
,20.0,C,-2.901053,3.048099,0.308973,-3.758e-06,2.4e-07,-6.194e-06,,,
,20.0,C,-2.611969,3.636945,1.530937,5.055e-06,-5.648e-06,-3.01e-07,,,
,20.0,C,-1.302551,3.974108,1.838312,-2.146e-06,4.539e-06,5.449e-06,,,
,20.0,C,-0.281576,3.726855,0.936373,-4.78e-06,2.8e-07,-7.589e-06,,,
,20.0,C,1.776653,1.434101,0.099911,1.68e-06,8.957e-06,-1.605e-06,,,
,20.0,H,-6.242155,-1.245243,-1.41902,2.94e-07,7.8e-08,-1.41e-07,,,
,20.0,H,-5.851243,0.229128,-0.534704,-1.51e-07,1.97e-07,-1.68e-07,,,
,20.0,H,-6.813043,-1.033609,0.238392,-7.8e-08,-3.25e-07,-1.68e-07,,,
,20.0,H,-4.464537,-1.105287,1.08348,1.033e-06,2.07e-07,7e-07,,,
,20.0,H,-4.857902,-2.585155,0.195011,-5.94e-07,-3.28e-07,7.14e-07,,,
,20.0,H,-1.611628,-0.893952,-2.304871,4.28e-07,-4.38e-07,-1.19e-07,,,
,20.0,H,0.656164,-1.73092,-1.947064,5e-07,5.87e-07,5.76e-07,,,
,20.0,H,-0.624735,-3.576952,1.69342,-5.43e-07,-8.86e-07,-1.5e-08,,,
,20.0,H,-2.861408,-2.752551,1.341555,5.5e-08,5.71e-07,8.66e-07,,,
,20.0,H,3.080898,-4.500584,-0.992165,-1.85e-07,2.46e-07,-5.1e-08,,,
,20.0,H,1.401863,-4.973972,-1.224145,-1.83e-07,-1.5e-07,-1.34e-07,,,
,20.0,H,2.037727,-3.553053,-2.043292,-1.4e-07,-3.31e-07,5.56e-07,,,
,20.0,H,2.8373,-4.466301,1.459325,-7.1e-08,4.03e-07,1e-07,,,
,20.0,H,1.591826,-3.526195,2.26767,-6.18e-07,3.5e-07,-1.02e-07,,,
,20.0,H,1.159356,-4.976455,1.357698,-1.72e-07,-3.89e-07,7.55e-07,,,
,20.0,H,3.661964,-2.423339,0.322126,-2.8e-07,3.48e-07,-2.019e-06,,,
,20.0,H,2.614175,-1.463878,-0.725327,5.33e-07,8.38e-07,9.5e-07,,,
,20.0,H,4.211913,-0.496731,1.528355,6.84e-07,1.013e-06,-1.99e-07,,,
,20.0,H,2.941595,0.283115,2.478242,1.688e-06,-7.66e-07,1.31e-07,,,
,20.0,H,5.140549,1.089692,0.030805,2.7e-08,-1.14e-07,-6.21e-07,,,
,20.0,H,4.893283,2.858928,-1.66908,-4.3e-07,-6.45e-07,2.42e-07,,,
,20.0,H,2.640786,3.722636,-2.242698,-4.45e-07,3.93e-07,5.24e-07,,,
,20.0,H,-2.102693,2.332888,-1.556964,-5.3e-08,-2.51e-07,-3.3e-07,,,
,20.0,H,-3.921878,2.784742,0.061607,6.66e-07,1.06e-07,7.28e-07,,,
,20.0,H,-3.404243,3.8347,2.24053,-4.19e-07,5.6e-07,-3.8e-08,,,
,20.0,H,-1.072302,4.439302,2.788781,1.47e-07,-8.2e-08,-5e-07,,,
,20.0,H,0.738193,3.994342,1.176803,3.09e-07,-7.43e-07,1.84e-07,,,
,20.0,H,0.902797,1.026927,0.590457,-1.8e-08,-4.31e-07,2.6e-07,,,
,,,,,,,,,,,
Etofenprox_rdkit_conf_4.log,25.0,C,7.559253,1.49875,2.459403,8.67e-07,-5.9e-08,-2.61e-07,-1172.97388288,0.0,False
,25.0,C,6.099338,1.28706,2.01164,-7.13e-07,4e-08,-1.361e-06,,,
,25.0,O,6.133026,0.662538,0.719263,4.45e-07,-2.24e-07,2.304e-06,,,
,25.0,C,4.879752,0.39864,0.158048,1.683e-06,1.674e-06,-1.596e-06,,,
,25.0,C,4.90997,-0.204284,-1.102054,5.91e-07,-1.237e-06,-3.53e-07,,,
,25.0,C,3.740126,-0.517647,-1.763602,-2.297e-06,-5.34e-07,1.05e-07,,,
,25.0,C,2.49152,-0.245725,-1.203739,1.59e-06,2.173e-06,3.14e-07,,,
,25.0,C,2.478706,0.355636,0.050148,9.73e-07,-1.773e-06,-5.15e-07,,,
,25.0,C,3.642513,0.677163,0.730973,-2.689e-06,-4.4e-08,1.128e-06,,,
,25.0,C,1.156471,-0.58401,-1.917267,1.2e-08,-6.96e-07,-2.49e-07,,,
,25.0,C,1.372617,-1.22944,-3.30983,6.81e-07,6e-09,7e-09,,,
,25.0,C,0.310635,0.705841,-2.104255,-3.94e-07,-1.2e-07,-5.87e-07,,,
,25.0,C,0.362422,-1.598906,-1.031991,1.041e-06,-1.288e-06,-1.341e-06,,,
,25.0,O,-0.874276,-1.918057,-1.690135,5.65e-07,9.81e-07,-7.43e-07,,,
,25.0,C,-1.602884,-2.906393,-0.942985,-3.628e-06,7.01e-07,2.72e-07,,,
,25.0,C,-2.217154,-2.371108,0.363273,4.367e-06,-2.957e-06,7.244e-06,,,
,25.0,C,-1.958078,-2.985373,1.580781,-6.44e-07,4.685e-06,-2.707e-06,,,
,25.0,C,-2.540745,-2.504085,2.745189,-3.259e-06,-3.651e-06,-1.736e-06,,,
,25.0,C,-3.375632,-1.403915,2.706318,3.605e-06,-1.194e-06,4.529e-06,,,
,25.0,C,-3.633819,-0.773962,1.487109,-1.622e-06,4.819e-06,-5.071e-06,,,
,25.0,O,-4.562685,0.280834,1.516063,7.42e-07,8.06e-07,-2.46e-07,,,
,25.0,C,-4.3171,1.339505,0.622535,-5.727e-06,3.29e-07,3.164e-06,,,
,25.0,C,-5.418835,1.869532,-0.046229,2.748e-06,-1.656e-06,5.138e-06,,,
,25.0,C,-5.26197,2.971768,-0.869603,3.438e-06,3.7e-08,-5.699e-06,,,
,25.0,C,-4.013052,3.552066,-1.031914,-6.643e-06,1.487e-06,1.17e-07,,,
,25.0,C,-2.918656,3.028034,-0.360035,3.246e-06,-2.025e-06,5.674e-06,,,
,25.0,C,-3.062672,1.929321,0.469896,3.554e-06,1.126e-06,-6.769e-06,,,
,25.0,C,-3.060122,-1.265502,0.318548,-3.537e-06,-3.31e-06,-2.394e-06,,,
,25.0,H,7.581379,1.970817,3.436963,-7e-08,2.21e-07,4.4e-08,,,
,25.0,H,8.082004,2.134404,1.751556,-1e-07,-1.18e-07,1.16e-07,,,
,25.0,H,8.077074,0.546515,2.518464,-1.32e-07,-6.6e-08,-8.7e-08,,,
,25.0,H,5.575672,0.65751,2.740223,1.03e-07,-6.9e-08,2.3e-08,,,
,25.0,H,5.580643,2.251728,1.970011,-2.82e-07,-3.7e-08,3.56e-07,,,
,25.0,H,5.870369,-0.420951,-1.549927,-2.75e-07,5.3e-08,4.2e-08,,,
,25.0,H,3.813703,-0.98219,-2.735959,-1.37e-07,2.23e-07,-1.17e-07,,,
,25.0,H,1.535773,0.589054,0.525867,2.7e-07,1.65e-07,-7.6e-08,,,
,25.0,H,3.569227,1.142562,1.701268,2.29e-07,1.59e-07,-8.6e-08,,,
,25.0,H,0.408009,-1.462583,-3.748055,4.5e-08,-2.87e-07,2.3e-08,,,
,25.0,H,1.939921,-2.151016,-3.23315,-2.17e-07,-0.0,-2.31e-07,,,
,25.0,H,1.896927,-0.552131,-3.975831,2.32e-07,-1.87e-07,1.23e-07,,,
,25.0,H,0.842433,1.418996,-2.72666,-1.01e-07,-8e-08,2.82e-07,,,
,25.0,H,0.095675,1.17732,-1.151606,-3e-09,2.49e-07,-1.27e-07,,,
,25.0,H,-0.632148,0.463298,-2.583991,3.04e-07,-1.09e-07,2.8e-08,,,
,25.0,H,0.176236,-1.167081,-0.043428,6.09e-07,6.71e-07,1.39e-07,,,
,25.0,H,0.967429,-2.50194,-0.886884,1.65e-07,2.16e-07,-2.76e-07,,,
,25.0,H,-0.974863,-3.775447,-0.71798,2.08e-07,3.66e-07,-2.02e-07,,,
,25.0,H,-2.408268,-3.241963,-1.605511,-1.36e-07,-4.44e-07,1.067e-06,,,
,25.0,H,-1.303433,-3.84573,1.621617,1.1e-08,-9.8e-08,7.3e-08,,,
,25.0,H,-2.338476,-2.991549,3.690906,6e-08,2.7e-07,-6.7e-08,,,
,25.0,H,-3.839707,-1.020058,3.604853,-1.82e-07,8.4e-08,-3.29e-07,,,
,25.0,H,-6.388463,1.409887,0.091974,-2e-09,1.36e-07,-3.97e-07,,,
,25.0,H,-6.120606,3.378932,-1.388968,-1.28e-07,-6.7e-08,4.81e-07,,,
,25.0,H,-3.892575,4.411585,-1.677803,4.05e-07,-2.8e-08,1.74e-07,,,
,25.0,H,-1.942664,3.481913,-0.479385,-2.17e-07,1.96e-07,-1.17e-07,,,
,25.0,H,-2.209632,1.523638,0.996418,-3.89e-07,1.29e-07,5.16e-07,,,
,25.0,H,-3.265772,-0.785841,-0.628647,7.37e-07,3.54e-07,2.56e-07,,,
,,,,,,,,,,,
Etofenprox_rdkit_conf_5.log,27.0,C,7.79562,1.486883,2.184416,-5.2e-07,7.9e-08,4.2e-08,-1172.97403859,0.0,False
,27.0,C,6.429849,1.595725,1.477709,-1.157e-06,2.026e-06,2.374e-06,,,
,27.0,O,6.091639,0.287281,0.992918,3.274e-06,-3.976e-06,-3.523e-06,,,
,27.0,C,4.870778,0.206408,0.316513,-2.265e-06,4.255e-06,1.007e-06,,,
,27.0,C,3.983847,1.247112,0.084804,2.813e-06,5.2e-07,3.7e-08,,,
,27.0,C,2.799066,1.012758,-0.607046,-1.114e-06,-4.417e-06,-2.02e-07,,,
,27.0,C,2.460819,-0.241836,-1.08493,-4.366e-06,4.192e-06,9.94e-07,,,
,27.0,C,3.368967,-1.281721,-0.843396,2.563e-06,-1.352e-06,-4.76e-07,,,
,27.0,C,4.543502,-1.070521,-0.161316,-1.036e-06,-1.589e-06,1.794e-06,,,
,27.0,C,1.147016,-0.527352,-1.857591,7.24e-07,1.64e-07,-9.7e-08,,,
,27.0,C,1.470677,-1.109981,-3.261305,-1.4e-08,4.58e-07,3.5e-08,,,
,27.0,C,0.279569,0.742907,-2.046863,6e-09,4.56e-07,-6.94e-07,,,
,27.0,C,0.309945,-1.569851,-1.047155,1.99e-07,3.3e-08,-2.8e-07,,,
,27.0,O,-0.909376,-1.836846,-1.758788,7.74e-07,-2.18e-07,-9.61e-07,,,
,27.0,C,-1.675162,-2.849965,-1.085951,2.29e-07,7.5e-08,-1.22e-07,,,
,27.0,C,-2.318018,-2.375512,0.230018,-1.013e-06,-7.95e-07,-1.179e-06,,,
,27.0,C,-2.113146,-3.066946,1.41625,-9.99e-07,1.36e-07,2.143e-06,,,
,27.0,C,-2.722273,-2.641266,2.588568,1.952e-06,-1.65e-06,1.117e-06,,,
,27.0,C,-3.530238,-1.520278,2.589589,-8.46e-07,1.056e-06,-2.139e-06,,,
,27.0,C,-3.733515,-0.813204,1.40301,-2.025e-06,1.022e-06,2.187e-06,,,
